SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,352 N Eagle Gln,Eagle,ID,83616,319900,2,1.5,Eagle Glen Twnh,960,1045,1978,30,333,227,Active,,,https://www.redfin.com/ID/Eagle/352-N-Eagle-Glen-Ln-83616/home/106650695,IMLS,98969907,N,Y,43.6981531,-116.3568139
MLS Listing,,Single Family Residential,1060 N 9th E,Mountain Home,ID,83647-2009,317000,4,2.0,Elmore Park Sub,1828,8145,1955,117,173,,Active,,,https://www.redfin.com/ID/Mountain-Home/1060-N-9th-E-83647/home/144457473,IMLS,98962362,N,Y,43.142215,-115.6883418
MLS Listing,,Single Family Residential,1908 S Atlantic,Boise,ID,83705,316000,2,1.0,Steins Add,980,6098,1948,82,322,,Active,,,https://www.redfin.com/ID/Boise/1908-S-Atlantic-St-83705/home/106810866,IMLS,98964948,N,Y,43.5857578,-116.2257826
MLS Listing,,Single Family Residential,1545 Peregrine Dr,Mountain Home,ID,83647,315000,4,2.0,Eagle Crest,1361,8712,2000,6,231,5,Active,,,https://www.redfin.com/ID/Mountain-Home/1545-Peregrine-Dr-83647/home/145182560,IMLS,98970424,N,Y,43.1291181,-115.7140179
MLS Listing,,Condo/Co-op,3695 S Gekeler Ln #18,Boise,ID,83706-6462,315000,2,2.0,Tomlinson Condo,1117,1045,1989,107,282,345,Active,,,https://www.redfin.com/ID/Boise/3695-S-Gekeler-Ln-83706/unit-18/home/106792233,IMLS,98963454,N,Y,43.569307,-116.1819244
MLS Listing,,Single Family Residential,680 E 12th N,Mountain Home,ID,83647-6368,315000,3,2.0,Blacks Addition,1625,6969,1962,77,194,,Active,,,https://www.redfin.com/ID/Mountain-Home/680-E-12th-N-83647/home/143841423,IMLS,98966312,N,Y,43.1445515,-115.6911799
MLS Listing,,Condo/Co-op,3757 S Gekeler Ln #188,Boise,ID,83706,314500,2,2.0,Tomlinson Condo,1055,,1989,141,298,333,Active,,,https://www.redfin.com/ID/Boise/3757-S-Gekeler-Ln-83706/unit-188/home/106728273,IMLS,98959668,N,Y,43.5687603,-116.1804515
MLS Listing,,Single Family Residential,512 19th Ave South,Nampa,ID,83651,314000,2,1.5,Interstate,1118,6969,1938,70,281,,Active,,,https://www.redfin.com/ID/Nampa/512-19th-Ave-S-83651/home/116703996,IMLS,98966273,N,Y,43.5703171,-116.5566307
MLS Listing,,Single Family Residential,975 E 17th N,Mountain Home,ID,83647,310000,4,2.0,Bel Air,1554,7840,1962,69,199,,Active,,,https://www.redfin.com/ID/Mountain-Home/975-E-17th-N-83647/home/145185004,IMLS,98967061,N,Y,43.1496396,-115.688299
MLS Listing,,Townhouse,105 E Waterbury Ln,Meridian,ID,83646,309990,2,2.0,Heron Brook,936,1698,2002,116,331,117,Active,,,https://www.redfin.com/ID/Meridian/105-E-Waterbury-Ln-83646/home/106676510,IMLS,98962472,N,Y,43.6266676,-116.3924344
MLS Listing,,Townhouse,1026 E Hawaii,Nampa,ID,83686,309950,2,2.0,Palm Estates Su,1431,1742,1996,37,217,80,Active,,,https://www.redfin.com/ID/Nampa/1026-E-Hawaii-Ave-83686/home/117016234,IMLS,98969414,N,Y,43.5552758,-116.5588457
MLS Listing,,Condo/Co-op,3757 S S Gekeler Ln #192,Boise,ID,83706,309900,2,2.0,Tomlinson Condo,1055,,1989,137,294,278,Active,,,https://www.redfin.com/ID/Boise/3757-S-Gekeler-Ln-83706/unit-192/home/106723263,IMLS,98958512,N,Y,43.5687603,-116.1804515
MLS Listing,,Vacant Land,7239 N Cairnhill Way,Eagle,ID,83616,308750,,,Valnova Estates Subdivision,,15681,,227,,240,Active,,,https://www.redfin.com/ID/Eagle/7239-N-Cairnhill-Way-83616/home/195977863,IMLS,98949514,N,Y,43.759177,-116.425705
MLS Listing,,Single Family Residential,111 S Almond St,Nampa,ID,83686,306000,2,1.0,Kurtz Add,818,6969,1949,69,374,,Active,,,https://www.redfin.com/ID/Nampa/111-S-Almond-St-83686/home/116879081,IMLS,98967052,N,Y,43.5681858,-116.5546198
MLS Listing,,Single Family Residential,112 W Barbara Dr,Middleton,ID,83644,305000,3,2.0,Sandra Corn Slo,1260,8276,1994,73,242,,Active,,,https://www.redfin.com/ID/Middleton/112-Barbara-Dr-83644/home/117462607,IMLS,98966574,N,Y,43.7047129,-116.6254335
MLS Listing,,Mobile/Manufactured Home,11234 George St,Nampa,ID,83651,305000,4,2.0,Midway Park,3420,11325,1974,1,89,,Active,,,https://www.redfin.com/ID/Nampa/11234-George-St-83651/home/116771709,IMLS,98971990,N,Y,43.6103719,-116.6177556
MLS Listing,,Townhouse,269 N Eagle Glen Ln,Eagle,ID,83616,305000,2,1.5,Eagle Glen Twnh,960,1045,1974,23,318,227,Active,,,https://www.redfin.com/ID/Eagle/269-N-Eagle-Glen-Ln-83616/home/106797147,IMLS,98970314,N,Y,43.6969296,-116.3575638
MLS Listing,,Vacant Land,25412 Bur Oak Pl,Caldwell,ID,83607,305000,,,Oakridge Estates,,45738,,480,,50,Active,,,https://www.redfin.com/ID/Caldwell/25412-Bur-Oak-Pl-83607/home/175578161,IMLS,98924726,N,Y,43.741143,-116.683501
MLS Listing,,Vacant Land,7267 N Cairnhill Way,Eagle,ID,83616,303000,,,Valnova Estates Subdivision,,14810,,175,,233,Active,,,https://www.redfin.com/ID/Eagle/7267-N-Cairnhill-Way-83616/home/196617478,IMLS,98955980,N,Y,43.759433,-116.425883
MLS Listing,,Vacant Land,7202 N Cairnhill Way,Eagle,ID,83616,303000,,,Valnova Estates Subdivision,,20473,,175,,233,Active,,,https://www.redfin.com/ID/Eagle/7202-N-Cairnhill-Way-83616/home/196617450,IMLS,98955977,N,Y,43.759073,-116.424842
MLS Listing,,Vacant Land,7211 N Cairnhill Way,Eagle,ID,83616,303000,,,Valnova Estates Subdivision,,18295,,175,,233,Active,,,https://www.redfin.com/ID/Eagle/7211-N-Cairnhill-Way-83616/home/196617498,IMLS,98955981,N,Y,43.758851,-116.425575
MLS Listing,,Condo/Co-op,1162 N Camelot Dr,Boise,ID,83704,300000,1,1.0,Chateau Les Boi,840,,1974,9,357,288,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Boise/1162-N-Camelot-Dr-83704/home/106794603,IMLS,98971054,N,Y,43.6154715,-116.2699392
MLS Listing,,Vacant Land,1003 N 63rd Street (Lot 5),Nampa,ID,83687,300000,,,Skyview Acres,,43560,,293,,250,Active,,,https://www.redfin.com/ID/Nampa/1003-63rd-St-N-83687/home/197663039,IMLS,98940894,N,Y,43.593939,-116.4914879
MLS Listing,,Condo/Co-op,3701 W Crescent Rim Dr #103,Boise,ID,83706,300000,2,1.0,Rim Crest Condo,926,,1964,29,324,594,Active,,,https://www.redfin.com/ID/Boise/3701-W-Crescent-Rim-Dr-83706/unit-103/home/106798890,IMLS,98969997,N,Y,43.611117,-116.227721
MLS Listing,,Single Family Residential,212 S 16th Ave,Caldwell,ID,83605,300000,2,1.0,Dormans Add,1480,1263,1948,46,203,,Active,,,https://www.redfin.com/ID/Caldwell/212-S-16th-Ave-83605/home/116635303,IMLS,98968782,N,Y,43.6596847,-116.6803504
MLS Listing,,Single Family Residential,420 Oak Ct,Mountain Home,ID,83647,299990,3,2.0,Donna,1276,8276,1977,91,235,,Active,,,https://www.redfin.com/ID/Mountain-Home/420-Oak-Ct-83647/home/145181319,IMLS,98964365,N,Y,43.13285,-115.7007008
MLS Listing,,Vacant Land,8134 Quail Hollow Dr,Middleton,ID,83644,299900,,,Wyatts Hollow,,80106,,29,,42,Active,,,https://www.redfin.com/ID/Middleton/8134-Quail-Hollow-Dr-83644/home/196891744,IMLS,98969957,N,Y,43.723346,-116.555004
MLS Listing,,Mobile/Manufactured Home,10035 W Mesquite Ln,Boise,ID,83704,299900,2,1.5,Hampton Homes,1248,13503,1973,57,240,60,Active,,,https://www.redfin.com/ID/Boise/10035-W-Mesquite-Ln-83704/home/106694949,IMLS,98965740,N,Y,43.612749,-116.3070443
MLS Listing,,Vacant Land,8202 Quail Hollow Dr,Middleton,ID,83644,299900,,,Wyatts Hollow,,115129,,29,,42,Active,,,https://www.redfin.com/ID/Middleton/8202-Quail-Hollow-Dr-83644/home/192362421,IMLS,98969958,N,Y,43.724146,-116.555876
MLS Listing,,Single Family Residential,432 N David Frost St,Nampa,ID,83651,299000,3,2.0,Goldcrest Est,1566,,2002,160,191,,Active,,,https://www.redfin.com/ID/Nampa/432-N-David-Frost-St-83651/home/117064288,IMLS,98955307,N,Y,43.5932652,-116.599004
MLS Listing,,Vacant Land,954 E Chardie Rd,Boise,ID,83702,299000,,,Highlands Cove,,13068,,434,,78,Active,,,https://www.redfin.com/ID/Boise/954-E-Chardie-Rd-83702/home/162706540,IMLS,98928750,N,Y,43.651688,-116.177619
MLS Listing,,Single Family Residential,1849 NW Enterprise Way,Mountain Home,ID,83647,299000,2,2.0,Mtn Home-Elmore - 1500,1232,2700,2024,28,243,,Active,,,https://www.redfin.com/ID/Mountain-Home/1849-NW-Enterprise-St-83647/home/191725295,IMLS,98970059,N,Y,43.132095,-115.71798
MLS Listing,,Condo/Co-op,8405 W Rifleman St,Boise,ID,83704,297900,2,1.0,Winchester Cond,844,,1980,12,353,150,Active,,,https://www.redfin.com/ID/Boise/8405-W-Rifleman-St-83704/home/106802629,IMLS,98970854,N,Y,43.6122624,-116.286468
MLS Listing,,Single Family Residential,513 Randolph,Melba,ID,83641,290000,3,2.0,Melba Original,1680,9583,1987,5,173,,Active,,,https://www.redfin.com/ID/Melba/513-Randolph-St-83641/home/116929699,IMLS,98971442,N,Y,43.37739,-116.5288924
MLS Listing,,Townhouse,2829 Cougar,Nampa,ID,83687,290000,2,2.0,Wildwood,1131,3484,2004,14,256,,Active,,,https://www.redfin.com/ID/Nampa/2829-Cougar-Ave-83687/home/117307975,IMLS,98970774,N,Y,43.5674238,-116.5356818
MLS Listing,,Single Family Residential,313 Baker Dr,Mountain Home,ID,83647,290000,4,1.5,Baker Sub Elmor,1632,6534,1955,78,178,,Active,,,https://www.redfin.com/ID/Mountain-Home/313-Baker-Dr-83647/home/147685582,IMLS,98966141,N,Y,43.143773,-115.6868181
MLS Listing,,Vacant Land,5107 W Promise Ln,Boise,ID,83703,290000,,,Greenway Subdivision,,4791,,32,,21,Active,,,https://www.redfin.com/ID/Boise/5107-W-Promise-Ln-83703/home/194183485,IMLS,98969801,N,Y,43.647938,-116.252207
MLS Listing,,Vacant Land,4355 N Milwaukee St,Boise,ID,83704-3400,289999,,,Randall Acres S,,7840,,191,,,Active,,,https://www.redfin.com/ID/Boise/4355-N-Milwaukee-St-83704/home/146239695,IMLS,98953872,N,Y,43.644435,-116.284395
MLS Listing,,Mobile/Manufactured Home,69 S Rose Cir,Meridian,ID,83642,289900,3,2.0,Rose Park Mobil,1264,4791,1972,374,229,,Active,,,https://www.redfin.com/ID/Meridian/69-S-Rose-Cir-83642/home/106734678,IMLS,98932037,N,Y,43.6041433,-116.3951524
MLS Listing,,Vacant Land,10145 Copperhead Ln,Caldwell,ID,83600-0000,289000,,,El Paso Reserve Minor Subdivision,,224334,,112,,29,Active,,,https://www.redfin.com/ID/Caldwell/10145-Copperhead-Ln-83607/home/188876628,IMLS,98963041,N,Y,43.834291,-116.696599
MLS Listing,,Single Family Residential,2024 2nd St S,Nampa,ID,83651,289000,2,1.0,Park Addition,1262,4573,1920,161,229,,Active,,,https://www.redfin.com/ID/Nampa/2024-2nd-St-S-83651/home/117449558,IMLS,98957600,N,Y,43.5719165,-116.5513245
MLS Listing,,Vacant Land,1019 N 63rd Street (Lot 7),Nampa,ID,83687,285000,,,Skyview Acres,,43560,,293,,250,Active,,,https://www.redfin.com/ID/Nampa/1019-63rd-St-N-83687/home/197663038,IMLS,98940896,N,Y,43.593939,-116.4914879
MLS Listing,,Mobile/Manufactured Home,421 S Curtis Rd #122,Boise,ID,83705,285000,3,2.0,Brooke View,1456,,2006,17,196,,Active,,,https://www.redfin.com/ID/Boise/421-S-Curtis-Rd-83705/unit-122/home/190667867,IMLS,98970538,N,Y,43.6007133,-116.2539422
MLS Listing,,Townhouse,716 E Maryland,Nampa,ID,83686,285000,2,1.0,Maryland Townho,904,3920,1995,43,315,,Active,,,https://www.redfin.com/ID/Nampa/716-E-Maryland-Ave-83686/home/117061747,IMLS,98968989,N,Y,43.5499403,-116.5634052
MLS Listing,,Mobile/Manufactured Home,421 S Curtis Rd #34,Boise,ID,83705,285000,3,2.0,Brooke View,1393,,2025,17,205,,Active,,,https://www.redfin.com/ID/Boise/421-S-Curtis-Rd-83705/unit-34/home/199883578,IMLS,98970536,N,Y,43.6009251,-116.2570344
MLS Listing,,Vacant Land,TBD Ridgeview Pl-Lot 77,Boise,ID,83716-1111,285000,,,Boise Holcomb,,283140,,134,,,Active,,,https://www.redfin.com/ID/Boise/77-Ridgeview-Pl-83716/home/197669018,IMLS,98960482,N,Y,43.7448343,-116.0200699
MLS Listing,,Mobile/Manufactured Home,1810 E Sherman,Nampa,ID,83686,285000,3,2.0,Nampa South (86) - 1260,1440,8712,1978,72,198,,Active,,,https://www.redfin.com/ID/Nampa/1810-E-Sherman-Ave-83686/home/117265880,IMLS,98966087,N,Y,43.5653308,-116.5472088
MLS Listing,,Mobile/Manufactured Home,10167 W Maymie Rd,Boise,ID,83714,285000,3,2.0,Randall Acres S,938,4791,1976,45,304,,Active,January-17-2026 12:00 PM,January-17-2026 02:00 PM,https://www.redfin.com/ID/Boise/10167-W-Maymie-Rd-83714/home/106710717,IMLS,98967937,N,Y,43.6831956,-116.3093075
MLS Listing,,Condo/Co-op,75 E King St,Meridian,ID,83642,285000,3,1.5,Calaveras,1064,,1995,107,268,115,Active,,,https://www.redfin.com/ID/Meridian/75-E-King-St-83642/home/106659868,IMLS,98963440,N,Y,43.6053155,-116.3931326
MLS Listing,,Single Family Residential,223 S Elder St,Nampa,ID,83686,284400,2,1.0,Kurtz Add,894,3484,1910,7,318,,Active,,,https://www.redfin.com/ID/Nampa/223-S-Elder-St-83686/home/117206367,IMLS,98971274,N,Y,43.5667375,-116.5603705
MLS Listing,,Single Family Residential,875 N 8th E,Mountain Home,ID,83647,282500,3,1.0,Mtn Home-Elmore - 1500,1560,8276,1949,33,181,,Active,,,https://www.redfin.com/ID/Mountain-Home/875-N-8th-E-83647/home/146104246,IMLS,98969728,N,Y,43.1388512,-115.6902499
MLS Listing,,Single Family Residential,4400 Jet Stream Dr,Mountain Home,ID,83647,280000,2,2.0,Airport,2872,90604,1988,190,97,,Active,,,https://www.redfin.com/ID/Mountain-Home/4400-SW-Jetstream-Dr-83647/home/193406395,IMLS,98952756,N,Y,43.1257467,-115.7416957
MLS Listing,,Condo/Co-op,11073 W Garverdale Ln #103 Ln,Boise,ID,83713,279900,2,2.0,Plainridge Pl,1001,,2008,24,280,285,Active,,,https://www.redfin.com/ID/Boise/11073-W-Garverdale-Ln-83713/home/106814895,IMLS,98970265,N,Y,43.6206662,-116.3202182
MLS Listing,,Single Family Residential,930 E 17th N,Mountain Home,ID,83647,279000,3,1.0,Bel Air,1222,7840,1962,131,228,,Active,,,https://www.redfin.com/ID/Mountain-Home/930-E-17th-N-83647/home/165399521,IMLS,98960837,N,Y,43.1500276,-115.6895064
MLS Listing,,Townhouse,2928 S Abbs Ln,Boise,ID,83705,275000,2,1.5,Shoshone Ct Twn,840,435,1988,57,327,110,Active,,,https://www.redfin.com/ID/Boise/2928-S-Abbs-Ln-83705/home/106801027,IMLS,98968028,N,Y,43.5758893,-116.2160987
MLS Listing,,Single Family Residential,835 N 8th E,Mountain Home,ID,83647,275000,2,2.0,Mtn Home-Elmore - 1500,1150,9583,1962,147,239,,Active,,,https://www.redfin.com/ID/Mountain-Home/835-N-8th-E-83647/home/165403351,IMLS,98959176,N,Y,43.1379843,-115.6902793
MLS Listing,,Single Family Residential,1100 Burnett Dr Unit 228 A,Nampa,ID,83651,275000,2,2.0,Silvercrest Est,1188,,1993,98,231,,Active,,,https://www.redfin.com/ID/Nampa/1100-Burnett-Dr-83651/unit-228-A/home/178596841,IMLS,98964460,N,Y,43.5932944,-116.6080864
MLS Listing,,Vacant Land,TBD Strike Gold Ln,Nampa,ID,83686,275000,,,Nampa South (86) - 1260,,73180,,14,,,Active,,,https://www.redfin.com/ID/Nampa/TBD-Strike-Gold-LN-83686/home/186344831,IMLS,98970782,N,Y,43.4891372,-116.589439
MLS Listing,,Vacant Land,10140 Copperhead Ln,Caldwell,ID,83600-0000,275000,,,El Paso Reserve Minor Subdivision,,229125,,112,,29,Active,,,https://www.redfin.com/ID/Caldwell/10140-Copperhead-LN-Unknown/home/188141650,IMLS,98963042,N,Y,43.6629384,-116.6873596
MLS Listing,,Vacant Land,8829 E Blacks Creek Rd,Boise,ID,83716,275000,,,Boise SE - 0300,,234352,,122,,,Active,,,https://www.redfin.com/ID/Boise/8829-E-Blacks-Creek-Rd-83716/home/198021626,IMLS,98961770,N,Y,43.4704177,-116.0621378
MLS Listing,,Vacant Land,13388 North Fork Ln,Nampa,ID,83686,270000,,,North Fork Ranch,,87555,,124,,50,Active,,,https://www.redfin.com/ID/Nampa/13388-N-Fork-Ln-83686/home/191856609,IMLS,98961635,N,Y,43.506069,-116.660741
MLS Listing,,Single Family Residential,692 NW 15th St,Meridian,ID,83642,270000,2,2.0,Westlawn Estate,1449,4356,1990,28,186,4,Active,,,https://www.redfin.com/ID/Meridian/692-NW-15th-St-83642/home/106802569,IMLS,98969411,N,Y,43.6110582,-116.4122526
MLS Listing,,Single Family Residential,912 E Amity,Nampa,ID,83686,269000,3,1.0,Kurtz Add,1032,6969,1942,72,261,,Active,,,https://www.redfin.com/ID/Nampa/912-E-Amity-Ave-83686/home/117089265,IMLS,98966661,N,Y,43.5615797,-116.5609149
MLS Listing,,Single Family Residential,127 E 8th North,Mountain Home,ID,83647,268000,3,1.0,Morningside Park,943,6534,1952,94,284,,Active,,,https://www.redfin.com/ID/Mountain-Home/127-E-8th-N-83647/home/165406389,IMLS,98964680,N,Y,43.1370298,-115.6972812
MLS Listing,,Single Family Residential,155 N N 11th St E,Mountain Home,ID,83647,265000,3,1.0,College Add,1098,8276,1955,198,241,,Active,,,https://www.redfin.com/ID/Mountain-Home/155-N-11th-E-83647/home/145180125,IMLS,98949342,N,Y,43.1333953,-115.6865215
MLS Listing,,Vacant Land,TBD #5 Heavenly Pl #5,Prairie,ID,83647,265000,,,Prairie,,1742400,,100,,,Active,,,https://www.redfin.com/ID/Prairie/TBD-5-Heavenly-PL-83647/unit-5/home/196067293,MCAOR,543602,N,Y,43.504894,-115.5739813
MLS Listing,,Vacant Land,TBD Heavenly Lane Lot #5,Prairie,ID,83647,265000,,,Mtn Home-Elmore - 1500,,1742400,,106,,,Active,,,https://www.redfin.com/ID/Prairie/TBD-Heavenly-Lane-Lot-5-83647/home/199947478,IMLS,98963563,N,Y,43.504894,-115.5739813
MLS Listing,,Vacant Land,TBD #12 Heavenly Pl #12,Prairie,ID,83647,265000,,,Prairie,,1742400,,92,,,Active,,,https://www.redfin.com/ID/Prairie/TBD-12-Heavenly-PL-83647/unit-12/home/198646544,MCAOR,543633,N,Y,43.119506,-115.687671
MLS Listing,,Single Family Residential,160 S 11th East,Mountain Home,ID,83647,265000,4,1.0,College Add,1300,8712,1974,37,204,,Active,,,https://www.redfin.com/ID/Mountain-Home/160-S-11th-E-83647/home/165404491,IMLS,98969425,N,Y,43.1321959,-115.6859252
MLS Listing,,Vacant Land,TBD Heavenly Lane Lot #12,Mountain Home,ID,83647,265000,,,Mtn Home-Elmore - 1500,,1742400,,106,,,Active,,,https://www.redfin.com/ID/Mountain-Home/12-Prairie-Rd-83647/home/199947483,IMLS,98963573,N,Y,43.5004239,-115.5837967
MLS Listing,,Single Family Residential,150 Roosevelt,Mountain Home,ID,83647,262500,3,1.0,Western Homes,1180,11761,1954,6,222,,Active,,,https://www.redfin.com/ID/Mountain-Home/150-Roosevelt-St-83647/home/143112536,IMLS,98971406,N,Y,43.1330723,-115.6762247
MLS Listing,,Single Family Residential,508 W 2nd North,Mountain Home,ID,83647,260000,3,1.0,Tindall First,960,5793,1961,84,271,,Active,,,https://www.redfin.com/ID/Mountain-Home/508-W-2nd-N-83647/home/145183942,IMLS,98965725,N,Y,43.1290463,-115.7009634
MLS Listing,,Vacant Land,2031 S Locust Grv,Meridian,ID,83642,259900,,,Nine Mile Creek Bungalows,,10236,,149,,29,Active,,,https://www.redfin.com/ID/Meridian/2031-S-Locust-Grove-Rd-83642/home/197270737,IMLS,98958763,N,Y,43.5865724,-116.3745541
MLS Listing,,Single Family Residential,314 Baker Dr,Mountain Home,ID,83647,259900,2,1.0,Baker Sub Elmor,1632,5967,1955,92,159,,Active,,,https://www.redfin.com/ID/Mountain-Home/314-Baker-Dr-83647/home/144094731,IMLS,98964831,N,Y,43.1439174,-115.6862821
MLS Listing,,Townhouse,6819 W Maxwell Ln,Boise,ID,83704,259900,2,1.5,Sawtooth Twnhs,986,1045,1979,1,264,119,Active,,,https://www.redfin.com/ID/Boise/6819-W-Maxwell-Ln-83704/home/106748008,IMLS,98971775,N,Y,43.6163874,-116.2665039
MLS Listing,,Vacant Land,9002 Deer Flt,Nampa,ID,83686,259900,,,Nampa South (86) - 1260,,60112,,269,,,Active,,,https://www.redfin.com/ID/Nampa/9002-Deer-Flat-Rd-83686/home/116721757,IMLS,98943816,N,Y,43.5027831,-116.6924369
MLS Listing,,Vacant Land,13294 North Fork Ln,Nampa,ID,83686,259000,,,North Fork Ranch,,87555,,71,,50,Active,,,https://www.redfin.com/ID/Nampa/13294-N-Fork-Ln-83686/home/190221061,IMLS,98966752,N,Y,43.506008,-116.659551
MLS Listing,,Single Family Residential,435 S 10th E,Mountain Home,ID,83647,256000,3,1.5,Mtn Home-Elmore - 1500,1544,7840,1955,35,166,,Active,,,https://www.redfin.com/ID/Mountain-Home/435-S-10th-E-83647/home/165403374,IMLS,98969604,N,Y,43.129075,-115.6877848
MLS Listing,,Vacant Land,TBD Lot B S Grays Ln,Nampa,ID,83687,255552,,,Nampa NE (87) - 1250,,9583,,182,,,Active,,,https://www.redfin.com/ID/Nampa/TBD-Lot-B-S-Grays-Ln-83687/home/196553043,IMLS,98955043,N,Y,43.5675666,-116.5229457
MLS Listing,,Vacant Land,Lots 1 & 2 Wilderness Ridge Rd,Boise,ID,83716,255000,,,Wilderness Ridge,,688683,,226,,7,Active,,,https://www.redfin.com/ID/Unknown/Lots-1-2-Wilderness-Ridge-Rd-83716/home/180340664,IMLS,98949646,N,Y,43.6720142,-116.0194529
MLS Listing,,Single Family Residential,585 N 5th E,Mountain Home,ID,83647,255000,2,1.0,Chabots Add,916,7230,1920,183,278,,Active,,,https://www.redfin.com/ID/Mountain-Home/585-N-5th-E-83647/home/148612792,IMLS,98950267,N,Y,43.1366615,-115.6936612
MLS Listing,,Vacant Land,L13 B1 Quail Hollow Dr,Middleton,ID,83644,250000,,,Wyatts Hollow,,128850,,29,,42,Active,,,https://www.redfin.com/ID/Middleton/L13-B1-Quail-Hollow-Dr-83644/home/192629680,IMLS,98969956,N,Y,43.7242113,-116.5635166
MLS Listing,,Vacant Land,000 Lot 2 River Rd,Caldwell,ID,83314,250000,,,Gooding-Wendell-Bliss - 2040,,111949,,10,,,Active,,,https://www.redfin.com/ID/Caldwell/River-Rd-Unknown/home/116953547,IMLS,98971013,N,Y,43.693991,-116.687984
MLS Listing,,Vacant Land,TBD Manzanita Ln. - Parcel 3,Caldwell,ID,83607,250000,,,Goose Lane Estates,,85377,,703,,10,Active,,,https://www.redfin.com/ID/Caldwell/TBD-Upper-Pleasant-83607/home/145192395,IMLS,98899677,N,Y,43.6629384,-116.6873596
MLS Listing,,Vacant Land,TBD NW Rope Horse Ln,Mountain Home,ID,83647,250000,,,Mtn Home-Elmore - 1500,,871200,,162,,,Active,,,https://www.redfin.com/ID/Mountain-Home/TBD-NW-Rope-Horse-Ln-83647/home/145189890,IMLS,98957364,N,Y,43.1329504,-115.6911975
MLS Listing,,Vacant Land,126 Charlotte Dr,Melba,ID,83641,250000,,,Melba - 1265,,62290,,32,,,Active,,,https://www.redfin.com/ID/Melba/126-Charlotte-Dr-83641/home/176202353,IMLS,98969800,N,Y,43.3689638,-116.5319356
MLS Listing,,Townhouse,6907 W Colehaven Ln,Boise,ID,83704,249990,2,1.0,Allumbaugh Cond,764,,1983,39,327,188,Active,,,https://www.redfin.com/ID/Boise/6907-W-Colehaven-Ln-83704/home/106744270,IMLS,98969301,N,Y,43.616902,-116.2669142
MLS Listing,,Single Family Residential,945 N 11th East,Mountain Home,ID,83647,249900,3,1.5,Holiday Sub 2,1332,9147,1975,1,188,,Active,,,https://www.redfin.com/ID/Mountain-Home/945-N-11th-E-83647/home/145179089,IMLS,98971750,N,Y,43.1400341,-115.6867631
MLS Listing,,Condo/Co-op,7084 W Colehaven Ln,Boise,ID,83704,249900,2,1.0,Georgia Place,813,,1978,130,307,200,Active,January-18-2026 12:00 PM,January-18-2026 02:00 PM,https://www.redfin.com/ID/Boise/7084-W-Colehaven-Ln-83704/home/106794483,IMLS,98960547,N,Y,43.6176385,-116.2700783
MLS Listing,,Mobile/Manufactured Home,138 Rainbow Dr,Boise,ID,83713,249900,2,2.0,West Meadow Estates,1696,,1985,36,147,,Active,,,https://www.redfin.com/ID/Boise/138-Rainbow-Dr-83713/home/199612384,IMLS,98969503,N,Y,43.6133206,-116.3152982
MLS Listing,,Single Family Residential,410 Chestnut St,Mountain Home,ID,83647,249000,3,2.0,Tindalls Second,1293,6534,1962,2,193,,Active,,,https://www.redfin.com/ID/Mountain-Home/410-Chestnut-St-83647/home/165399990,IMLS,98971712,N,Y,43.1310122,-115.700102
MLS Listing,,Vacant Land,TBD High Corral Rd,Boise,ID,83716,249000,,,High Corral,,102366,,255,,56,Active,,,https://www.redfin.com/ID/Unknown/TBD-High-Corral-Rd-83716/home/177512462,IMLS,98945848,N,Y,43.7135454,-115.9388549
MLS Listing,,Condo/Co-op,824 S Curtis Rd,Boise,ID,83705,249000,2,1.5,Bench Condo,912,,1971,105,273,175,Active,,,https://www.redfin.com/ID/Boise/824-S-Curtis-Rd-83705/home/106708773,IMLS,98963733,N,Y,43.596904,-116.253469
MLS Listing,,Vacant Land,TBD Lot A S Grays Ln,Nampa,ID,83687,245542,,,Nampa NE (87) - 1250,,6969,,182,,,Active,,,https://www.redfin.com/ID/Nampa/TBD-Lot-A-S-Grays-Ln-83687/home/196553044,IMLS,98955035,N,Y,43.5675666,-116.5229457
MLS Listing,,Vacant Land,Lot 17/Blk 3 S Palm Way,Mayfield,ID,83647,240000,,,Palm Estates Su,,44387,,121,,,Active,,,https://www.redfin.com/ID/Mayfield/Lot-17-Blk-3-S-Palm-WAY-83716/home/198058905,IMLS,98961946,N,Y,43.417948,-115.90149
MLS Listing,,Vacant Land,Lot 14/Blk 3 S Palm Way,Mayfield,ID,83647,240000,,,Palm Estates Su,,44387,,121,,,Active,,,https://www.redfin.com/ID/Mayfield/Lot-14-Blk-3-S-Palm-WAY-83716/home/198056066,IMLS,98961939,N,Y,43.417948,-115.90149
